bufferRadius_max,col_index,row_index,dem_mean,risknum_max
,41,5,5.19981804990445,
,41,6,5.18727899469117,
2.5,41,7,5.1063520979525,
2.5,41,8,5.09999990463257,
2.5,41,9,5.05011485126444,
2.5,41,10,5.00271281795144,
2.5,41,11,4.94775453963798,
2.5,41,12,4.88418160204717,
,41,13,4.82922985179063,
,41,14,4.78650587850991,
,41,15,4.73460314929823,
,41,16,4.66125737334202,
,41,17,4.61450790095916,
2.5,41,18,4.57950391153489,
2.5,41,19,4.50372637811902,
2.5,41,20,4.44477638145896,
2.5,41,21,4.3802102784972,
,41,22,4.31800573402316,
,41,23,4.27331622864205,
,41,24,4.22733697668707,
2.5,41,25,4.16119334214122,
2.5,41,26,4.09960072500729,
,41,27,4.06293454919983,
,41,28,4.01151321893952,
,41,29,3.94164766396278,
,41,30,3.88999212271752,
4,41,31,3.83053875572018,
,41,32,3.75977135295658,
,41,33,3.71248157568667,
,41,34,3.67541134641884,
,41,35,3.60721135454127,
,41,36,3.54530971073651,
,41,37,3.502777186017,
2.5,41,38,3.45478807235509,
,41,39,3.39068417413147,
,41,40,3.33223766452476,
,41,41,3.28974550226491,
,41,42,3.24344210051347,
4,41,43,3.16412612144968,
,41,44,3.11172177597475,
,41,45,3.03231715727304,
,41,46,2.98881446197881,
,41,47,2.94567482988687,
,41,48,2.88508882320764,
,41,49,2.82303719422822,
,41,50,2.77540001977768,
,41,51,2.73092993901899,
,41,52,2.66851945632224,
,41,53,2.60032657944624,
,41,54,2.56498868406348,
,41,55,2.4883362186402,
,41,56,2.42675237149277,
,41,57,2.38927213120852,2
,41,58,2.33436639914608,2
,41,59,2.26766571582253,
,41,60,2.21575727492388,
,41,61,2.17621976630855,
,41,62,2.11642806327927,
,41,63,2.04861979715723,2
,41,64,1.98907614989755,2
,41,65,1.92154123786691,2
,41,66,1.87741417092793,2
,41,67,1.83321755367538,2
4,41,68,1.76601592223395,2
7.5,41,69,1.69813396651732,2
7.5,41,70,1.66339526260477,
,41,71,1.61304170557798,2
,41,72,1.53872614263548,2
,41,73,1.48987116964095,2
,41,74,1.44603726110203,2
,41,75,1.38631323397518,2
,41,76,1.32437161674585,2
,41,77,1.28563264638004,2
,41,78,1.28273681378516,2
,41,79,1.30095430673367,2
,42,0,5.40798612930464,
,42,1,5.37831769942916,
,42,2,5.32905235174711,
,42,3,5.29290232357956,
,42,4,5.25648874114716,
,42,5,5.19453266023449,
,42,6,5.1689284368165,
2.5,42,7,5.1042515289518,
2.5,42,8,5.0840408187654,
,42,9,5.02129406725903,
,42,10,4.956667229716,
,42,11,4.88929521090636,
2.5,42,12,4.82735177228742,
2.5,42,13,4.78125396709867,
2.5,42,14,4.73694884844151,
2.5,42,15,4.67224442471458,
,42,16,4.60372633694518,
,42,17,4.57692253566261,
,42,18,4.52119447982232,
,42,19,4.44068083547054,
2.5,42,20,4.39647393553593,
2.5,42,21,4.34329512827735,
2.5,42,22,4.27615011816664,
2.5,42,23,4.22109462552138,
,42,24,4.18262332013563,
2.5,42,25,4.12689171602858,
,42,26,4.0557939390014,
,42,27,4.00762995007024,
,42,28,3.97168871227362,
,42,29,3.90597149927423,
4,42,30,3.83960309498618,
4,42,31,3.76666439463233,
,42,32,3.7044988854762,
,42,33,3.67048310442362,
,42,34,3.61686019724648,
,42,35,3.54226410344754,
,42,36,3.49495230283703,
2.5,42,37,3.45510158642943,
2.5,42,38,3.39496132907415,
,42,39,3.32991291072319,
,42,40,3.28272611696989,
,42,41,3.24167144764141,
,42,42,3.1778939133671,
,42,43,3.10186697144225,
,42,44,3.07662973798957,
,42,45,2.99830095965339,
,42,46,2.93532433278076,
,42,47,2.89624993763086,
,42,48,2.84667809096949,
,42,49,2.78197389322837,
,42,50,2.72364038124903,
,42,51,2.68195981267595,
,42,52,2.63407815827879,
,42,53,2.55921307841479,
,42,54,2.49978177051515,
,42,55,2.42133398132489,
,42,56,2.38270100843478,
,42,57,2.33654592995339,2
,42,58,2.26911581026626,2
,42,59,2.2086621056296,2
,42,60,2.16920350955726,2
,42,61,2.11948185570539,2
,42,62,2.04842243032622,2
,42,63,1.99244799948268,2
,42,64,1.9575324273404,2
4,42,65,1.89790061356706,2
4,42,66,1.82946436789525,2
4,42,67,1.78357191375435,2
4,42,68,1.73232475538797,2
,42,69,1.6549546607935,2
,42,70,1.60300378113183,
,42,71,1.57337479734705,2
,42,72,1.50522426359455,2
,42,73,1.43891856643316,2
,42,74,1.39615756407845,2
,42,75,1.3510161095463,2
,42,76,1.28780442390084,2
,42,77,1.23896067786139,2
2.5,42,78,1.24727033897276,2
2.5,42,79,1.30094255606773,2
,43,0,5.40883697515204,
,43,1,5.37742542168516,
,43,2,5.32611323844829,
,43,3,5.28453130611337,
,43,4,5.24543755697259,
,43,5,5.17533456885426,
,43,6,5.10352667782151,
,43,7,5.08445208846074,
2.5,43,8,5.02551042819293,
,43,9,4.94993474854556,
,43,10,4.90351997046192,
,43,11,4.85527358491856,
,43,12,4.79054218133267,
,43,13,4.72934627510079,
,43,14,4.68754308187957,
2.5,43,15,4.64425077068094,
2.5,43,16,4.56751127612712,
2.5,43,17,4.50753926602637,
,43,18,4.48580522554411,
,43,19,4.41317386715893,
2.5,43,20,4.34460704942369,
,43,21,4.27281012108106,
,43,22,4.21350068796542,
2.5,43,23,4.17524770893429,
2.5,43,24,4.12468666877562,
2.5,43,25,4.05200076596121,
2.5,43,26,3.99601455944834,
,43,27,3.96634171902003,
,43,28,3.90569454508273,
,43,29,3.83338157815128,
4,43,30,3.79024111943927,
,43,31,3.74644739872979,
,43,32,3.67583893188021,
,43,33,3.60986534217222,
,43,34,3.58004472349943,
,43,35,3.51540015251858,
,43,36,3.44525292836721,
2.5,43,37,3.40100222231066,
,43,38,3.35959286285382,
,43,39,3.29603367825322,
,43,40,3.23134651141691,
,43,41,3.18790952157565,
,43,42,3.15093238166125,
,43,43,3.06968894819111,
,43,44,3.00318375500932,
,43,45,2.92329225835306,
,43,46,2.88941822787099,
,43,47,2.84426846374261,
,43,48,2.77825752504437,
,43,49,2.71735890420872,
,43,50,2.67485868439046,
,43,51,2.62913029116922,
,43,52,2.55968170162424,
,43,53,2.4944436652244,
,43,54,2.47038407347822,
,43,55,2.39464504627455,
,43,56,2.32232241779509,
,43,57,2.28857022463379,
,43,58,2.23939084363174,2
,43,59,2.16978545551182,2
,43,60,2.11215771048981,2
,43,61,2.0770400599606,2
4,43,62,2.02214835425936,2
4,43,63,1.94914119126374,2
4,43,64,1.89920921913446,2
4,43,65,1.86518927179234,2
,43,66,1.80109999379687,2
,43,67,1.73093719011643,2
,43,68,1.65753508168316,2
,43,69,1.59333847909088,2
,43,70,1.56557209032549,2
,43,71,1.5073768480112,2
,43,72,1.4308370425496,2
,43,73,1.38855900960813,2
,43,74,1.34808840521358,2
2.5,43,75,1.28590758410686,2
2.5,43,76,1.22684889736413,2
2.5,43,77,1.20898238242823,2
2.5,43,78,1.2455538122599,2
,43,79,1.30093079939059,2
,44,0,5.40451693596808,
,44,1,5.36748025139968,
,44,2,5.30489351855283,
,44,3,5.2369414656332,
,44,4,5.19301106168038,
,44,5,5.16082575567673,
,44,6,5.07563923542662,
,44,7,5.00699872722595,
2.5,44,8,4.98974087923634,
2.5,44,9,4.92806538197687,
2.5,44,10,4.85660151205342,
,44,11,4.7825795212768,
,44,12,4.72142913610813,
,44,13,4.68033188578508,
,44,14,4.63528387892648,
,44,15,4.5634200004491,
,44,16,4.49736849324743,
2.5,44,17,4.48122587870309,
2.5,44,18,4.41473176562484,
2.5,44,19,4.33176595038859,
2.5,44,20,4.29488874408409,
,44,21,4.24749576290153,
,44,22,4.1778674129963,
,44,23,4.11752467631975,
2.5,44,24,4.08257245169525,
2.5,44,25,4.03183724466109,
2.5,44,26,3.95631344100054,
2.5,44,27,3.90278086937599,
2.5,44,28,3.87370923316759,
2.5,44,29,3.81003737075813,
4,44,30,3.73778400395274,
,44,31,3.69203403193385,
,44,32,3.65577407219208,
,44,33,3.58129020526887,
,44,34,3.51186093237389,
,44,35,3.43487127245338,
2.5,44,36,3.39324119028597,
2.5,44,37,3.3546121013447,
,44,38,3.2901123691626,
,44,39,3.22476817452174,
,44,40,3.18173878157755,
,44,41,3.14148901039332,
,44,42,3.07166504997368,
,44,43,2.99676348280966,
,44,44,2.98082768129344,
,44,45,2.9030544315833,
,44,46,2.83382888633617,
,44,47,2.79596269332768,
,44,48,2.74998225419402,
,44,49,2.68461303104457,
,44,50,2.62301032447319,
,44,51,2.58215781594813,
,44,52,2.53872124081,
,44,53,2.46199470649226,
,44,54,2.39600714683167,
,44,55,2.31818983285827,
,44,56,2.28498088626328,
,44,57,2.23645422089899,
,44,58,2.16594318210602,2
,44,59,2.10702608673676,2
4,44,60,2.07079711530304,2
4,44,61,2.01885333399362,2
4,44,62,1.94526388681488,2
2.5,44,63,1.89202260694738,2
,44,64,1.86071878254833,2
,44,65,1.79951429854286,2
,44,66,1.72871983334809,2
,44,67,1.68477534047043,2
,44,68,1.63695608893812,2
,44,69,1.55769030850733,2
,44,70,1.50233246948778,2
,44,71,1.47672855848477,2
,44,72,1.40975158934006,2
2.5,44,73,1.34038373387412,2
2.5,44,74,1.29724381183337,2
2.5,44,75,1.26052223109431,2
2.5,44,76,1.22091988420577,2
,44,77,1.2089487561167,2
,44,78,1.24545092127252,2
,44,79,1.30091905129951,2
,45,0,5.36763070087387,
,45,1,5.2941592812557,
,45,2,5.2274662063254,
,45,3,5.18575559517183,
,45,4,5.14664723065364,
,45,5,5.07487124007561,
,45,6,4.99813795089722,
,45,7,4.98524845237876,
,45,8,4.92154242622978,
2.5,45,9,4.84453048977904,
2.5,45,10,4.80084971473717,
2.5,45,11,4.75551762288945,
2.5,45,12,4.69054325200223,
2.5,45,13,4.62723216405163,
,45,14,4.58574619474178,
,45,15,4.54543784146418,
,45,16,4.46768575406478,
,45,17,4.40375028467324,
,45,18,4.38589096069336,
2.5,45,19,4.31436652500425,
,45,20,4.24319755491454,
,45,21,4.16959076266133,
,45,22,4.11102805717164,
,45,23,4.07454390524783,
2.5,45,24,4.02309012981491,
,45,25,3.94898863583852,
,45,26,3.89428445382524,
,45,27,3.8661685151597,
,45,28,3.80381248566137,
4,45,29,3.73111954283503,
4,45,30,3.68951565390865,
2.5,45,31,3.64787197113037,
2.5,45,32,3.57682164550517,
,45,33,3.50873102914686,
,45,34,3.48036182408356,
,45,35,3.41632006146392,
2.5,45,36,3.34508393560722,
,45,37,3.30053398384195,
,45,38,3.25996553046812,
,45,39,3.19662164896253,
,45,40,3.13126970595076,
,45,41,3.08769836569196,
,45,42,3.05172014657975,
,45,43,2.9703004360199,
,45,44,2.90297681512413,
,45,45,2.82323178246024,
,45,46,2.78970593460308,
,45,47,2.7446605742564,
,45,48,2.67869092097814,
,45,49,2.61780266241008,
,45,50,2.57539373873342,
,45,51,2.52989355300697,
,45,52,2.46061205854924,
,45,53,2.39524964939583,
,45,54,2.37265895203654,
,45,55,2.31377651007315,
,45,56,2.23067235946655,
,45,57,2.19004377195914,2
,45,58,2.14003251466301,2
4,45,59,2.07072692266683,2
4,45,60,2.01363919458705,2
,45,61,1.97808828693763,2
,45,62,1.92270999581701,2
2.5,45,63,1.85045727507774,2
2.5,45,64,1.80118231540952,2
,45,65,1.76601074826025,2
,45,66,1.70177326380078,2
,45,67,1.63269750622477,2
,45,68,1.56049275398254,2
,45,69,1.49543790221324,2
2.5,45,70,1.4665082024677,2
2.5,45,71,1.40993533666253,
2.5,45,72,1.33388566922932,2
2.5,45,73,1.29014237335113,2
,45,74,1.24955690224031,2
,45,75,1.2129263904702,2
2.5,45,76,1.20000004768372,2
,45,77,1.20891403454251,2
,45,78,1.24534467896135,2
,45,79,1.30090691068521,2
,46,0,5.30482013085774,
,46,1,5.26265846392784,
,46,2,5.1992548976165,
,46,3,5.13392331356291,
,46,4,5.09043545390751,
,46,5,5.05429238562388,
,46,6,4.96997509746181,
,46,7,4.90742174036028,
,46,8,4.88496493215638,
2.5,46,9,4.82170652234299,
,46,10,4.75357742547877,
,46,11,4.68307814653614,
,46,12,4.62146481768268,
2.5,46,13,4.5776614029287,
2.5,46,14,4.53327882448438,
2.5,46,15,4.46554856268119,
2.5,46,16,4.39791908577084,
,46,17,4.37548066735667,
,46,18,4.31581436617587,
2.5,46,19,4.23462186796413,
,46,20,4.19282373117918,
,46,21,4.15043722745274,
,46,22,4.08772328797956,
,46,23,4.02274588035385,
2.5,46,24,3.97964556380448,
,46,25,3.92546476244759,
,46,26,3.85314424625824,
,46,27,3.80347811811794,
,46,28,3.76912895820448,
4,46,29,3.70417741268342,
,46,30,3.63671231874204,
,46,31,3.59147391549787,
2.5,46,32,3.54981711331997,
2.5,46,33,3.47631679100325,
2.5,46,34,3.41356086718954,
2.5,46,35,3.33870070878703,
2.5,46,36,3.29212352705156,
,46,37,3.25252875364237,
,46,38,3.19208005705336,
,46,39,3.12704679208087,
,46,40,3.08020288539503,
,46,41,3.0395146350534,
,46,42,2.97545082133916,
,46,43,2.89929001084023,
,46,44,2.87456606395103,
,46,45,2.81710182592468,
,46,46,2.74359211553303,
,46,47,2.69623346774214,
,46,48,2.64487432756341,
,46,49,2.5803283554746,
,46,50,2.52202978932862,
,46,51,2.48032792685549,
,46,52,2.43236382549454,
,46,53,2.35762730716147,
,46,54,2.30450463618241,
,46,55,2.2769012646801,
,46,56,2.2024202835966,2
,46,57,2.13729241030391,2
,46,58,2.06912682001241,2
4,46,59,2.00815705644356,2
,46,60,1.96804589972639,2
,46,61,1.91929699169292,2
,46,62,1.8492038241135,2
,46,63,1.79225992400783,2
2.5,46,64,1.75744965292996,2
,46,65,1.70138124048764,2
,46,66,1.63190333484435,2
,46,67,1.58290164132902,2
2.5,46,68,1.53041936160205,2
2.5,46,69,1.45389335465494,2
2.5,46,70,1.40372484962395,2
,46,71,1.37199485667127,
,46,72,1.30319917935912,2
,46,73,1.23901458791502,2
,46,74,1.19629451785456,2
,46,75,1.18246267260315,2
2.5,46,76,1.19124933494424,2
2.5,46,77,1.20887835374384,2
,46,78,1.24523550158091,2
,46,79,1.30089442385162,2
,47,0,5.2645722964665,
,47,1,5.20029733137909,
,47,2,5.13456554401146,
,47,3,5.08578142352324,
,47,4,5.04548241662663,
,47,5,4.98435408805596,
,47,6,4.90521540590958,
,47,7,4.87757080722986,
,47,8,4.82626016639744,
2.5,47,9,4.75343896486593,
2.5,47,10,4.70228070446995,
,47,11,4.65705766899931,
,47,12,4.59951694697079,
,47,13,4.53685140332705,
,47,14,4.48560033039277,
,47,15,4.4369828263474,
2.5,47,16,4.36228787639976,
2.5,47,17,4.31114043523065,
2.5,47,18,4.28024046975372,
2.5,47,19,4.20584865107984,
,47,20,4.14377899356074,
,47,21,4.10128600826738,
,47,22,4.05419585821753,
2.5,47,23,3.98870771085236,
2.5,47,24,3.92589687583001,
,47,25,3.85813578237195,
,47,26,3.79778294950505,
,47,27,3.7627428656423,
4,47,28,3.70943100456881,
4,47,29,3.63926962598549,
,47,30,3.5892084120732,
,47,31,3.54650107547627,
,47,32,3.48505458877731,
,47,33,3.41509472488663,
2.5,47,34,3.37557409966718,
2.5,47,35,3.30800948464918,
2.5,47,36,3.24485403009876,
2.5,47,37,3.20184694431733,
,47,38,3.15469500367071,
,47,39,3.09085428596449,
,47,40,3.03160710274168,
,47,41,2.98894465143163,
,47,42,2.94363477730728,
,47,43,2.86390511617837,
,47,44,2.8110386192018,
,47,45,2.7792563840748,
,47,46,2.71144485339855,
,47,47,2.64971643835729,
,47,48,2.58505157091162,
,47,49,2.52284887093485,
,47,50,2.47489687471239,
,47,51,2.43081166340849,
,47,52,2.36900404791146,
,47,53,2.30025251315404,
,47,54,2.26689550059494,
,47,55,2.21918265115773,2
,47,56,2.13924599965529,2
,47,57,2.08972422624207,2
4,47,58,2.03327796515587,2
4,47,59,1.9669443174707,2
,47,60,1.91594444211117,2
,47,61,1.87561539892216,2
,47,62,1.81490327174424,2
,47,63,1.74824645899968,2
2.5,47,64,1.70422440027527,2
2.5,47,65,1.66127863478389,2
2.5,47,66,1.59516939213483,2
2.5,47,67,1.53354234649443,2
2.5,47,68,1.46884552277247,2
,47,69,1.39934359859067,2
,47,70,1.36239043645079,2
,47,71,1.31539309859883,2
,47,72,1.24216416153253,2
,47,73,1.19044906993808,2
,47,74,1.14904510720868,2
,47,75,1.14124846903136,2
,47,76,1.17424155158867,2
2.5,47,77,1.20884472660037,2
,47,78,1.24513260804793,2
,47,79,1.30088267542011,2
,48,0,5.21144382338246,
,48,1,5.16000794933522,
,48,2,5.09569214372271,
,48,3,5.03725351145972,
,48,4,4.99505698819834,
,48,5,4.94844787403079,
,48,6,4.86624509785917,
,48,7,4.81850810931464,
,48,8,4.78369711132434,
,48,9,4.71642344239897,
2.5,48,10,4.6555905491177,
,48,11,4.6103820243996,
,48,12,4.56232295767171,
,48,13,4.50056091052716,
,48,14,4.43685618805576,
,48,15,4.37751078146974,
,48,16,4.30669101807353,
,48,17,4.27160419897914,
2.5,48,18,4.22473243645413,
,48,19,4.14664899621997,
,48,20,4.09570726777982,
,48,21,4.05383483615036,
,48,22,3.99852132331434,
2.5,48,23,3.93277842922539,
,48,24,3.88043812371873,
,48,25,3.82014141513826,
,48,26,3.75324783707976,
,48,27,3.71019570455977,
4,48,28,3.66711040030276,
,48,29,3.59983412179991,
,48,30,3.54035553956238,
,48,31,3.4962368042263,
,48,32,3.44543522583794,
,48,33,3.37352736240836,
2.5,48,34,3.32176585190475,
2.5,48,35,3.25039020070178,
,48,36,3.19586625735523,
2.5,48,37,3.15464336468755,
2.5,48,38,3.10062993630382,
2.5,48,39,3.03618239198466,
2.5,48,40,2.98328661153047,
,48,41,2.941699126544,
,48,42,2.88684783700942,
,48,43,2.8088566362798,
,48,44,2.77026144015063,
,48,45,2.72649337186757,
,48,46,2.65542686358977,
,48,47,2.60045845151404,
,48,48,2.54236002234697,
,48,49,2.47899664660645,
,48,50,2.42588190818029,
,48,51,2.38295769307735,
,48,52,2.32794882481345,
,48,53,2.25622469763998,
,48,54,2.21332018416538,
,48,55,2.17521125748918,2
,48,56,2.09795120492107,2
,48,57,2.04096180388102,2
4,48,58,1.97907705293029,2
,48,59,1.9151947062295,2
,48,60,1.86925322033936,2
,48,61,1.82512488442275,2
,48,62,1.76015573972448,2
,48,63,1.69788244293334,2
2.5,48,64,1.65800007736599,2
2.5,48,65,1.60921135156876,2
,48,66,1.54166610738126,2
,48,67,1.48624187314451,2
,48,68,1.43980524500234,2
,48,69,1.3784577905079,2
,48,70,1.31405479647924,2
,48,71,1.27052749902747,2
,48,72,1.1991699758342,2
,48,73,1.14218284367032,2
,48,74,1.11294575671894,2
,48,75,1.1271951547051,2
,48,76,1.17194165703833,2
2.5,48,77,1.20881112387093,2
,48,78,1.24502978921784,2
,48,79,1.30087091845208,2
,49,0,5.16522912088191,
,49,1,5.10803934300358,
,49,2,5.04311701780034,
,49,3,4.98888882854437,
,49,4,4.94757214687038,
,49,5,4.89468780891551,
,49,6,4.81373715775444,
,49,7,4.77468459237614,
,49,8,4.73282316398698,
,49,9,4.66325816075837,
2.5,49,10,4.60647025027875,
2.5,49,11,4.56243711219806,
2.5,49,12,4.51143966127637,
2.5,49,13,4.44851035156541,
,49,14,4.38859593229216,
,49,15,4.33368547347854,
,49,16,4.2612199197415,
2.5,49,17,4.21966118448883,
2.5,49,18,4.1791340719903,
,49,19,4.10258144233706,
,49,20,4.04720550345907,
,49,21,4.00505292606289,
2.5,49,22,3.95295392532447,
2.5,49,23,3.88728197179293,
,49,24,3.83099782026651,
,49,25,3.76794828839501,
,49,26,3.70345134234635,
,49,27,3.66330840203288,
4,49,28,3.61654523951859,
,49,29,3.54830429238663,
,49,30,3.49209733175511,
,49,31,3.44849645861511,
,49,32,3.39409828985971,
,49,33,3.32280702607913,
2.5,49,34,3.27635289218214,
,49,35,3.22509658937486,
,49,36,3.16358239931811,
,49,37,3.10888499220797,
,49,38,3.05403205756664,
,49,39,2.98979559212149,
2.5,49,40,2.93486977181123,
2.5,49,41,2.89294376816644,
,49,42,2.84099099586458,
,49,43,2.76238282471017,
,49,44,2.71972093882531,
,49,45,2.67927920549183,
,49,46,2.60914258581353,
,49,47,2.55232778072419,
,49,48,2.49254911264649,
,49,49,2.42947308048672,
,49,50,2.37761993784823,
,49,51,2.33447902685417,
,49,52,2.27790834051155,
,49,53,2.20682372953133,
,49,54,2.16603444768435,2
,49,55,2.12589862013578,2
,49,56,2.04821120832144,2
4,49,57,1.99262327794548,2
4,49,58,1.9446455351024,2
2.5,49,59,1.88833868681277,2
2.5,49,60,1.82831417936561,2
,49,61,1.77706016871309,2
,49,62,1.71274781760333,2
,49,63,1.64982084114679,2
2.5,49,64,1.60931091256521,2
,49,65,1.56123403768232,2
,49,66,1.49386025724776,2
,49,67,1.4380888760869,2
,49,68,1.39633244640113,2
,49,69,1.33960190440436,2
,49,70,1.26702262123297,
,49,71,1.22206096014692,2
,49,72,1.15069307420736,2
,49,73,1.11139577521376,2
,49,74,1.10152272701922,2
,49,75,1.12491631780925,2
,49,76,1.17186070057682,2
2.5,49,77,1.20877750228587,2
2.5,49,78,1.24492691269266,2
,49,79,1.30085916807703,2
,50,0,5.11654296683912,
,50,1,5.0661263580375,
,50,2,5.01144827126163,
,50,3,4.95269515213592,
,50,4,4.89906139190093,
,50,5,4.84689023724591,
,50,6,4.76571943189546,
,50,7,4.72591630692606,
,50,8,4.68458599094919,
,50,9,4.61521338946058,
2.5,50,10,4.55815024490428,
2.5,50,11,4.51400657094354,
,50,12,4.46314404071754,
2.5,50,13,4.40025591950895,
2.5,50,14,4.34023311427369,
2.5,50,15,4.28529972159577,
,50,16,4.21281098936469,
2.5,50,17,4.17119744504619,
,50,18,4.13081935302231,
,50,19,4.05441945285689,
,50,20,3.99879047695008,
,50,21,3.95662918130365,
2.5,50,22,3.90484031281145,
,50,23,3.83916958879226,
,50,24,3.78425336198325,
,50,25,3.73449365799466,
,50,26,3.67569982476105,
4,50,27,3.61796747060396,
4,50,28,3.56775809435992,
,50,29,3.49934162530889,
,50,30,3.44373146373605,
,50,31,3.4002456194812,
,50,32,3.34497330287563,
,50,33,3.27376904256274,
2.5,50,34,3.22912352807779,
,50,35,3.18780843286902,
,50,36,3.12323787648994,
,50,37,3.06188790325191,
,50,38,3.00640123080247,
,50,39,2.94228573279828,
,50,40,2.88645151628098,
,50,41,2.84438641336017,
,50,42,2.79399703908596,
,50,43,2.71510128540887,
,50,44,2.66996880087676,
,50,45,2.63169734809089,
,50,46,2.56228174682419,
,50,47,2.5041044460658,
,50,48,2.44296974277822,
,50,49,2.38011165626414,
,50,50,2.32937308985777,
,50,51,2.28594893629297,
,50,52,2.22771439213792,
,50,53,2.15729110862786,
,50,54,2.11902961435244,2
,50,55,2.07624525640524,2
,50,56,1.99778144222325,2
4,50,57,1.94433990864254,2
,50,58,1.9028769110259,2
,50,59,1.84867611616455,2
2.5,50,60,1.78210364108405,2
2.5,50,61,1.7294944969233,2
2.5,50,62,1.66680866113415,2
2.5,50,63,1.60219765883776,2
2.5,50,64,1.5600622896384,2
,50,65,1.51439002149415,2
,50,66,1.4477449747215,2
,50,67,1.3896210670307,2
,50,68,1.34733115333337,2
,50,69,1.29390619425151,2
,50,70,1.22068608922644,
,50,71,1.17184746306399,2
,50,72,1.09943898328473,2
,50,73,1.08533782077552,2
,50,74,1.0966507031892,2
,50,75,1.12486083522203,2
,50,76,1.1717796963369,2
,50,77,1.20874389399802,2
2.5,50,78,1.24482407685476,2
,50,79,1.30054531012014,2
,51,0,5.06742715056903,
,51,1,5.02304621916454,
,51,2,4.97535781390095,
,51,3,4.9123386867968,
,51,4,4.85031100408126,
,51,5,4.80073387875785,
,51,6,4.71901944317905,
,51,7,4.67556327284918,
,51,8,4.63727519645021,
,51,9,4.56901403922063,
,51,10,4.5100901954938,
2.5,51,11,4.46539175561594,
,51,12,4.41600235784845,
,51,13,4.35371447527006,
,51,14,4.29176784176133,
2.5,51,15,4.23456916783601,
2.5,51,16,4.16283935692833,
2.5,51,17,4.12474409600688,
2.5,51,18,4.08082394986035,
,51,19,4.00357023338614,
,51,20,3.9504637177713,
,51,21,3.908463385081,
2.5,51,22,3.85468545052726,
,51,23,3.78890389087398,
,51,24,3.73756866122542,
,51,25,3.6969565802659,
,51,26,3.6393273827928,
4,51,27,3.56998103758404,
,51,28,3.52102219469904,
,51,29,3.4534850445014,
,51,30,3.39521926097174,
,51,31,3.35128115354404,
,51,32,3.29922443553024,2
2.5,51,33,3.22745853796082,2
2.5,51,34,3.17922497320682,2
,51,35,3.14018555245849,
,51,36,3.07764118446518,
,51,37,3.01446703498671,
,51,38,2.956126891011,
,51,39,2.89178035896565,2
,51,40,2.83807016613473,2
,51,41,2.79640956156648,
,51,42,2.74259671173306,
,51,43,2.66421825895134,
,51,44,2.62442666365343,
,51,45,2.58162008932535,
,51,46,2.5109150829779,
,51,47,2.45537109606391,
,51,48,2.39693605801133,
,51,49,2.33363145006528,
,51,50,2.28069974360472,
,51,51,2.23780755717468,
,51,52,2.18262233178623,
,51,53,2.11088996530991,2
,51,54,2.06825059143773,2
,51,55,2.0299256244825,2
4,51,56,1.95287697142122,2
4,51,57,1.89578076329962,2
,51,58,1.8541040154379,2
,51,59,1.80286065198518,2
,51,60,1.73625658945846,2
,51,61,1.6799482189528,2
2.5,51,62,1.61489133011251,2
2.5,51,63,1.55271657063851,2
2.5,51,64,1.51289895425519,2
,51,65,1.46381351719303,2
,51,66,1.39623990749984,2
,51,67,1.34129913568469,2
,51,68,1.29977188729975,2
,51,69,1.24197889677468,2
,51,70,1.16951936224925,
,51,71,1.12594882415368,2
,51,72,1.05492360073394,2
,51,73,1.06265541598524,2
,51,74,1.09237410017413,2
,51,75,1.12480536540651,2
,51,76,1.17169871074357,2
,51,77,1.20871029502141,2
2.5,51,78,1.24472126950771,2
,51,79,1.30016592316886,2
,52,0,5.02008508151323,
,52,1,4.97409036244805,
,52,2,4.92808514158323,
,52,3,4.86640499166793,
,52,4,4.80238453401643,
,52,5,4.7496214270874,
,52,6,4.66846891046083,
,52,7,4.6295509106673,
,52,8,4.58755465243303,
,52,9,4.5180579854823,
,52,10,4.46130326965114,
2.5,52,11,4.41724305321848,
,52,12,4.3662089618966,
,52,13,4.30323258259367,
,52,14,4.24345791141806,
,52,15,4.18889951020292,
2.5,52,16,4.11620859768031,
2.5,52,17,4.07419745603784,
2.5,52,18,4.03414619042052,
2.5,52,19,3.95793471469754,
2.5,52,20,3.90201062241096,
2.5,52,21,3.85980115818382,
2.5,52,22,3.80819612488765,
,52,23,3.74249084654205,
,52,24,3.68872111225486,
,52,25,3.64855602207771,
4,52,26,3.59362363722668,
4,52,27,3.52322464580663,
,52,28,3.47101430799321,
,52,29,3.40270682620707,
,52,30,3.34690922262632,
,52,31,3.30342959742095,
,52,32,3.2484262322845,2
2.5,52,33,3.17710145632286,2
,52,34,3.1322110356088,2
,52,35,3.09109058938774,
,52,36,3.02675708617218,
,52,37,2.96522320585618,
,52,38,2.90943590325538,
,52,39,2.84533438757943,2
,52,40,2.78965943079264,2
,52,41,2.7476375110167,
,52,42,2.69689479202364,
,52,43,2.61795252617863,
,52,44,2.573616899114,
,52,45,2.53461027698709,
,52,46,2.46506944969476,
,52,47,2.40729360165465,
2.5,52,48,2.35585827873743,
2.5,52,49,2.30010182573707,
,52,50,2.24237465658626,
,52,51,2.18925614610984,
,52,52,2.13167966048097,
,52,53,2.06089765291528,2
,52,54,2.02169061387748,2
,52,55,1.97993332887625,2
4,52,56,1.90191116437301,2
,52,57,1.84749207482743,2
,52,58,1.80599279953215,2
,52,59,1.75261938696032,2
,52,60,1.68598831655773,2
